,step,dropout_train,dropout_test,no_dropout_train,no_dropout_test
29,72500,1.6082098612785338,1.6996676206588746,1.4773640945672988,1.8347919464111329
30,75000,1.6043165504932404,1.9334120273590087,1.4753599383115767,1.848185658454895
31,77500,1.593882026076317,1.8313405990600584,1.462897409796715,1.733544921875
32,80000,1.597981638789177,1.9388904571533203,1.4664268142938617,2.009004020690918
33,82500,1.596284409379959,2.0610931873321534,1.454012397646904,1.746663236618042
34,85000,1.5922525334119797,1.8206341028213504,1.4598538859844208,1.9997465848922729
35,87500,1.5908160046100617,1.747134566307068,1.452044979143143,2.162168598175049
36,90000,1.5854322479248046,1.774297547340393,1.4536082174301148,2.0115427732467652
37,92500,1.5909335052013398,1.9650705099105832,1.4474434405326844,1.8499641180038453
38,95000,1.5781793691873551,2.007232356071472,1.447111891937256,1.947382426261902
39,97500,1.5876113293170928,1.9080743312835693,1.438101797580719,1.7719677925109862
40,100000,1.579350979423523,1.8705583810806272,1.4369262738704682,1.8407267570495605
41,102500,1.576895034790039,1.7517387866973877,1.435422729063034,1.763351845741272
42,105000,1.5858675321102145,1.80210075378418,1.4315290977716446,1.806977915763855
43,107500,1.5676648007631302,1.7353895664215089,1.43657189245224,1.9715688705444336
44,110000,1.5667391377449036,1.8390758514404295,1.4331033804655076,1.9577921628952024
45,112500,1.569506833434105,1.8861531019210815,1.4300292273283004,1.9837687253952023
46,115000,1.5661899748325347,2.0029215812683105,1.425054848074913,1.7762355089187625
47,117500,1.5647030368328094,1.7749028205871582,1.4214126150608062,1.6559876680374146
48,120000,1.5653327405452728,1.864762806892395,1.416528056669235,2.1108014822006225
49,122500,1.5651267611265185,1.6178857803344726,1.4193872492074966,2.009865665435791
50,125000,1.5617579034328462,1.6638091325759887,1.4118716832876206,2.055219221115112
51,127500,1.5631022298574448,1.8003261089324951,1.4134086725234984,1.8779844999313355
52,130000,1.5582483179092408,1.8429237127304077,1.406097770357132,1.8574233531951905
53,132500,1.551487409567833,1.83633348941803,1.4068453497886655,1.8647136688232424
54,135000,1.554131279015541,1.652986717224121,1.403604591631889,2.106150245666504
55,137500,1.5530975392103197,1.8153124570846555,1.4035079276800155,1.827470779418945
56,140000,1.5548280662536622,1.7116104364395142,1.4071433341503143,2.0689804315567017
57,142500,1.549108468389511,1.812507963180542,1.3985583008289335,1.9217546701431272
58,145000,1.5497568056344986,1.9549023628234865,1.397961270046234,2.1870198488235473
59,147500,1.5469581493139266,1.9120647668838504,1.3984323182582856,2.0140432596206663
60,150000,1.5500798205137252,1.8310687780380248,1.3979988222837447,1.9823344945907593
61,152500,1.5427323941707611,1.9356281280517575,1.392293706703186,1.9332265615463256
62,155000,1.5468133821487426,1.682128119468689,1.398273600077629,1.7961106538772582
63,157500,1.5452291732788086,1.7456159353256226,1.3908349370241164,1.8447348594665527
64,160000,1.5464288163661957,1.7698644161224366,1.387241468811035,1.7953575611114505
65,162500,1.5430664485692978,1.6929618835449218,1.386677602648735,1.7297188997268678
66,165000,1.5429100392818451,1.675261092185974,1.385901575756073,2.0257882118225097
67,167500,1.5412777537822724,1.8016621351242064,1.3846402153491977,1.9282331943511963
68,170000,1.5383936623811725,1.8684525728225707,1.384268423295021,1.88044593334198
69,172500,1.5428190447330474,1.8513646364212035,1.3839784470319747,1.871633529663086
70,175000,1.5430710237026215,1.7969789505004885,1.3768953611373902,1.6670122385025024
71,177500,1.5410592110395431,1.9922833681106569,1.3782615841388703,1.868573498725891
72,180000,1.532720843744278,1.962657570838928,1.3769707392930983,1.921718668937683
73,182500,1.53913679022789,1.863262677192688,1.3758869891405106,1.9433026790618897
74,185000,1.542476403927803,1.7103871822357175,1.3711769867420196,1.9176592111587525
75,187500,1.5285418402910234,1.7441094160079955,1.3706967019796372,1.8143803119659423
76,190000,1.5368875373363495,1.735878038406372,1.3721549228429797,1.927667474746704
77,192500,1.5276036717176438,1.9027637720108033,1.364982571554184,1.9669463872909545
78,195000,1.537474353337288,1.7504690170288086,1.36831104285717,1.815834641456604
79,197500,1.5291035904407502,1.7210764169692994,1.3656255680322646,1.8048140287399292
80,200000,1.5266993101119994,1.956391453742981,1.3639964339733124,2.097609543800354
81,202500,1.5331966140031814,1.7182062149047852,1.3631921886444092,1.8688119888305663
82,205000,1.530363674378395,1.633828616142273,1.3610394639253616,2.059937286376953
83,207500,1.532770941400528,1.6331737756729126,1.3597461181402206,1.9318714141845703
84,210000,1.5333657117843629,1.9090482234954833,1.3564357100009918,1.954440450668335
85,212500,1.5291355765581132,1.9475313901901248,1.362198684501648,2.008160185813904
86,215000,1.528458628153801,1.7812885522842408,1.3658668768405915,1.873383140563965
87,217500,1.5339372957229611,1.821809434890747,1.3522382793188097,1.7435132026672364
88,220000,1.5284567868709564,1.92734637260437,1.3528434952497483,1.8873586893081664
89,222500,1.52647015645504,2.0510383367538454,1.3601936499357223,1.6943689346313475
90,225000,1.5283470929622651,1.8231431245803833,1.3513783354759217,2.2002429962158203
91,227500,1.5262962815284729,1.810096836090088,1.3511502922773362,1.9509228944778445
92,230000,1.5208366765260697,1.825331258773804,1.349005396437645,1.744031882286072
93,232500,1.5296877031087874,1.73232421875,1.35120943980217,1.7338626384735107
94,235000,1.5221517014026642,1.869619345664978,1.3493478954792022,1.96875205039978
95,237500,1.518479345035553,1.775980830192566,1.3532855279445648,1.8818324565887452
96,240000,1.5142850474119187,1.7507079124450684,1.3464861718654633,1.9507990837097169
97,242500,1.5187129097938536,1.7856191635131835,1.3426917085170746,2.047933650016785
98,245000,1.5170862147808075,1.927744722366333,1.3433533820390702,2.11520631313324
99,247500,1.5192181262731552,1.6530421495437622,1.339317219352722,2.0325163125991823
100,250000,1.514511723446846,1.6670332670211792,1.3382582085371018,2.217958760261536
101,252500,1.520750537419319,1.8571492195129395,1.3444496443986893,1.8015019655227664
102,255000,1.5214532484292984,1.6881171941757205,1.3425767010211944,1.6927711486816406
103,257500,1.5133477872610093,1.6531785249710085,1.3410424993753434,1.9211874723434448
104,260000,1.5154788470506668,1.5780715942382812,1.3476329410076142,1.9650137186050416
105,262500,1.5208747893095016,1.9540884971618653,1.3384967901229858,1.8717544078826904
106,265000,1.5159248558998109,1.6674030780792235,1.3386305346012115,1.8481924295425416
107,267500,1.5170719967365265,1.9890987634658817,1.3391981345891952,1.9991230487823488
108,270000,1.52021540517807,1.8533745050430297,1.3374495235919952,1.8773410081863404
109,272500,1.5149646247148514,1.7798516035079956,1.3315361150979996,2.019592261314392
110,275000,1.5132754297018052,1.7744233846664428,1.334135670542717,1.9681987524032591
111,277500,1.5153106506109235,1.8077369213104248,1.3327480863571166,1.982588243484497
112,280000,1.5166706079244614,1.7027522325515747,1.332682903766632,1.810215210914612
113,282500,1.509687849497795,1.756056308746338,1.3369680392742156,1.862258219718933
114,285000,1.5070942275762558,1.8098889589309692,1.3287453715801238,2.097112011909485
115,287500,1.5139362082242966,1.739182424545288,1.3287973065376282,2.144206500053406
116,290000,1.5150977245092392,1.853114700317383,1.328748444199562,2.155967926979065
117,292500,1.510117654514313,1.7864798307418823,1.3263400543689727,1.8942758560180664
118,295000,1.5040200709342957,1.8803635597229005,1.331548144841194,2.099788951873779
119,297500,1.5092954107284546,1.7387406349182128,1.32640511033535,2.1041144847869875
120,300000,1.5115436621189118,1.8578853845596313,1.3267384976148606,2.052859735488892
121,302500,1.5106418441295624,1.707369685173035,1.3287562326669693,1.8422281980514523
122,305000,1.5147687422275544,1.7125908136367798,1.3257590795516967,1.829865312576294
123,307500,1.514790850162506,1.8104553699493409,1.3238027853488925,2.1740650653839113
124,310000,1.50737890253067,1.666551685333252,1.3264889787435532,1.887723088264465
125,312500,1.5092003763437272,1.833640933036804,1.3184905450820923,1.8778981208801269
126,315000,1.5069876661539077,2.05119206905365,1.3245221112012864,1.984981107711792
127,317500,1.5052732552051544,1.9506999731063843,1.322284588122368,1.8716049194335935
128,320000,1.5057878356218335,2.0656025886535643,1.3166648307085038,2.0380264282226563
129,322500,1.5099151571512222,1.8048225879669189,1.3204736161708832,1.9034888744354248
130,325000,1.508985349202156,1.9229400634765623,1.3217407950639726,1.767324686050415
131,327500,1.5046451021432876,1.8237889289855955,1.3169109178304672,1.8049657344818115
132,330000,1.499135407948494,1.705100178718567,1.3149983354091643,2.2198322772979737
133,332500,1.506006729388237,1.6921941041946411,1.3155950165748596,2.1698139905929565
134,335000,1.5081754843235016,1.809040117263794,1.3152364177703857,1.973782205581665
135,337500,1.5057150953531264,1.8821295738220216,1.3120723507165908,1.5656449794769287
136,340000,1.5038773998260495,1.7179306268692016,1.3122161840438842,2.099359726905823
137,342500,1.5103707080125808,1.7280883073806763,1.3101256992101669,2.0944663524627685
138,345000,1.5055083757400514,1.7473844289779663,1.3115921220541,1.8715547323226929
139,347500,1.5043636049509048,1.5854186534881591,1.3127309734344483,1.8957674741744992
140,350000,1.501108509683609,1.7005099058151243,1.3144443652629851,1.881766176223755
141,352500,1.500185505771637,1.7699172973632813,1.307569074010849,1.9279061079025268
142,355000,1.5002820530414582,1.7131804466247558,1.3086666925668715,1.917267417907715
143,357500,1.502087621831894,1.6695024013519286,1.308111790752411,1.7109395265579224
144,360000,1.5020349784374236,1.8398903131484985,1.31021144657135,1.9280203580856323
145,362500,1.5076021025419235,1.4761613845825194,1.3085329700231552,1.8046670436859131
146,365000,1.4970758643865585,1.7038094043731689,1.3060519003152846,2.061352276802063
147,367500,1.5013750833511352,1.8331238508224488,1.3055173765182495,1.8284887790679931
148,370000,1.498601889371872,1.7588410139083863,1.3068572768688205,2.023218536376953
149,372500,1.5005222712039947,1.6954851150512695,1.306804599237442,1.7457486391067505
150,375000,1.5074846788167953,1.8818549871444703,1.301912305688858,2.002418684959411
151,377500,1.503774616074562,1.6632120847702023,1.3022557920455933,2.002960991859436
152,380000,1.4975764965772629,1.6648434162139891,1.3065085086584092,1.96195707321167
153,382500,1.4998550970315934,1.7217309951782227,1.3031321586847304,1.8205442428588867
154,385000,1.4911129203319549,1.815248227119446,1.3001325773477554,1.9431808710098264
155,387500,1.4990121757507324,1.8234416484832765,1.301017729592323,1.8759596824645997
156,390000,1.494870279240608,1.6480945110321046,1.302028510594368,1.888948130607605
157,392500,1.4943267052173614,1.6727198362350464,1.295772169137001,1.91949360370636
158,395000,1.5025696165800095,1.765826654434204,1.2959575884342194,1.9405434608459473
159,397500,1.5032925582170489,1.5798616647720336,1.2977050384521485,2.0389023780822755
160,400000,1.4941403310775756,1.8184165954589844,1.3011379517793655,1.9535212516784668
161,402500,1.4959460484027862,1.981386232376099,1.2994800226211547,1.9149289846420288
162,405000,1.5025776577472687,1.6422193765640258,1.2927277744293213,1.812650775909424
163,407500,1.495119800710678,1.7686754941940308,1.2979091637611389,1.8929590463638304
164,410000,1.498873043346405,1.7644797086715698,1.295772965502739,1.704097580909729
165,412500,1.501877957892418,1.6854056119918823,1.2938810415267945,1.7958375692367554
166,415000,1.496218967294693,1.7339539527893066,1.2974484595775604,1.8715314149856568
167,417500,1.4949817591667176,1.834188151359558,1.2903372288942336,1.9853736400604247
168,420000,1.4951455876588822,1.8752378702163697,1.2933475527286529,1.817174220085144
169,422500,1.4961296188354491,1.7320268630981446,1.2914768482923509,2.015463352203369
170,425000,1.4944755673646928,1.8484174966812137,1.2942597727298737,1.9966207981109616
171,427500,1.497062005710602,1.7685335397720336,1.293573568820953,2.1473196029663084
172,430000,1.5002673342943191,1.8666316747665408,1.2927061746358872,1.9844226360321044
173,432500,1.4947839145898818,1.9891875028610229,1.2909254679441453,2.0255686044692993
174,435000,1.5008776139736175,1.6074513435363769,1.294107986330986,2.0613355159759523
175,437500,1.4976456835985184,1.6294656991958618,1.2938488631248477,1.9127570152282716
176,440000,1.497640468835831,1.7487282752990725,1.2896058915138244,2.15903046131134
177,442500,1.5002730429649354,1.9566510200500489,1.2886742223978045,2.036917519569397
178,445000,1.491784216570854,1.8141556978225708,1.2871907059669494,1.8819796085357663
179,447500,1.4914577350854874,1.8956379890441897,1.28878413066864,1.6547244310379028
180,450000,1.4925405784368515,1.7149114847183229,1.288741054582596,1.947572422027588
181,452500,1.4958268198251723,1.8301616430282592,1.2819388178110125,1.8846996545791623
182,455000,1.4921500824451446,1.697441339492798,1.291556885409355,1.9239324569702148
183,457500,1.4977562845468522,1.854643940925598,1.286666232204437,1.9693162441253664
184,460000,1.485276631474495,1.8161369562149048,1.2856741673231125,2.0264331102371216
185,462500,1.4880647815942765,1.733358120918274,1.289286804652214,2.0638789176940917
186,465000,1.493946917629242,1.939971852302551,1.2857899632692338,1.88072669506073
187,467500,1.4834244550466538,1.7562787294387818,1.2852180992364883,2.2046880960464477
188,470000,1.4934817002296448,1.7729899406433105,1.2825722801446915,1.80505006313324
189,472500,1.487819422078133,1.805937886238098,1.2828013193368912,2.1598387002944945
190,475000,1.4897467111825944,1.826834845542908,1.2816103509664536,2.0020881414413454
191,477500,1.4909396376132964,1.891933226585388,1.2859595406770703,2.1423699378967287
192,480000,1.4862686124801636,1.812798023223877,1.2806388199567795,1.9605253696441651
193,482500,1.4920554657936096,2.098252868652344,1.2796481977701186,1.8320653915405272
194,485000,1.4840574826955797,1.5872960567474366,1.281337828731537,1.952410340309143
195,487500,1.4828588284254074,1.630611777305603,1.279662420105934,1.9181710481643677
196,490000,1.497702424144745,1.62095468044281,1.281791044831276,1.9236061096191408
197,492500,1.4938324901103974,1.853651189804077,1.2755291330337524,2.1049330711364744
198,495000,1.4907641514062882,1.9611435174942016,1.279792704129219,1.9090775012969972
199,497500,1.4903618619680403,1.787540340423584,1.2746537830352782,2.4899353265762327
