,step,dropout_train,dropout_test,no_dropout_train,no_dropout_test
75,187500,1.430194434404373,1.8464218378067017,1.0759003347873688,2.6675317764282225
76,190000,1.4222215175390245,1.6371051788330078,1.0740212802171707,2.605008840560913
77,192500,1.4271608640432358,1.851219058036804,1.06767290327549,2.327111577987671
78,195000,1.429300609111786,1.8105624914169312,1.065451707625389,2.727872133255005
79,197500,1.422089721703529,1.8110789060592651,1.066455396270752,2.450490880012512
80,200000,1.422980789208412,2.0500338315963744,1.058967187333107,2.354533624649048
81,202500,1.427705358839035,2.112282228469849,1.062622067975998,2.460335922241211
82,205000,1.423260530114174,1.9130331754684449,1.0543990051984786,2.464116859436035
83,207500,1.415363951253891,1.8732367038726807,1.0569634136915207,2.268919801712036
84,210000,1.4198589056253432,1.74206120967865,1.0528366309165955,2.5145923614501955
85,212500,1.4164365663528442,1.691275119781494,1.0502037275075913,2.531701445579529
86,215000,1.4213561274290083,1.7235630750656128,1.0467643083810807,2.485069179534912
87,217500,1.419909720182419,1.862671685218811,1.0470284778356551,2.59132866859436
88,220000,1.4140570327758788,1.6390796422958374,1.0434372971773147,2.8293792724609377
89,222500,1.4153284322500228,1.916489553451538,1.0486877126455307,2.5539840698242187
90,225000,1.412341693687439,1.8854886770248416,1.0377646956682205,2.3629915714263916
91,227500,1.419046071100235,1.7772032499313355,1.0348612868309022,2.5596244812011717
92,230000,1.4143922325849534,2.0031437158584593,1.038885570693016,1.996848702430725
93,232500,1.4099667870283126,1.7006527662277222,1.0293721098423003,2.578010845184326
94,235000,1.407919843697548,1.978261947631836,1.0327820954322815,2.3985791206359863
95,237500,1.4138050891876222,1.7935254096984865,1.0329911786317825,2.6331209182739257
96,240000,1.4062545763492584,1.87712562084198,1.033338123202324,2.840284585952759
97,242500,1.406192648291588,1.819459223747253,1.0264952015161517,2.174306726455689
98,245000,1.4055500258922575,1.976820945739746,1.0246095015764236,2.642004013061523
99,247500,1.4054834127426148,1.664580726623535,1.026206879401207,2.290253591537476
100,250000,1.4027021914958957,1.913020420074463,1.020713648700714,2.64616174697876
101,252500,1.4113887353658676,2.022488737106323,1.015927318263054,3.0818131446838377
102,255000,1.4069828092336654,1.7804376125335692,1.0188536982297898,2.339416980743408
103,257500,1.4030641827583312,1.692914056777954,1.0170762865304948,2.7115233898162843
104,260000,1.4007890090465545,1.8222368001937863,1.01797547519207,2.442421722412109
105,262500,1.4045119366407397,1.927871918678284,1.0153029589653015,2.5418272018432617
106,265000,1.3997064482688903,1.942151379585266,1.0120065265655518,2.423922228813171
107,267500,1.400045098400116,2.0253514289855956,1.0123657174825669,2.7991366386413574
108,270000,1.401013703250885,1.7280670642852782,1.0118595589399335,2.4648566007614137
109,272500,1.4038120737791062,1.7274245500564576,1.0048130095243455,2.832776927947998
110,275000,1.3992175011873245,1.9985907077789309,1.0020159724712372,2.5375928401947023
111,277500,1.395928120470047,1.78232741355896,1.0016808595895768,2.751653957366943
112,280000,1.4001093276500702,2.194071388244629,1.0049258192777637,2.5647377967834473
113,282500,1.394398074555397,1.8160264253616336,0.9981384357213974,2.631508207321167
114,285000,1.4008442308187483,2.0811880350112917,1.0006959053277968,2.679234743118286
115,287500,1.3995917147874832,1.995197057723999,1.001034494495392,2.620035982131958
116,290000,1.400010066628456,1.6086833000183105,1.000184908556938,2.394110584259033
117,292500,1.3940452965021133,1.9494503498077391,0.9970709785938264,3.144253969192505
118,295000,1.3966155359268189,2.073220729827881,0.9970611961603164,2.5323476076126097
119,297500,1.39404374499321,1.7003395318984986,0.9957694957256316,2.498668003082275
120,300000,1.3927262087345122,1.851404881477356,0.996878151679039,2.701180028915405
121,302500,1.3939326114177704,2.177135157585144,0.9910741636037826,2.495193862915039
122,305000,1.3953833679437635,1.9745184659957888,0.987774597287178,2.4456390857696535
123,307500,1.391237302350998,2.100308728218079,0.9929173902750016,2.814457130432129
124,310000,1.3890959797382354,1.77694833278656,0.9873363905906676,2.6044718742370607
125,312500,1.3849964877128602,1.6632911443710328,0.9855090277671814,2.878011131286621
126,315000,1.394162819004059,1.887827491760254,0.9850647446393966,2.0773062705993652
127,317500,1.3866167497634887,1.7858799695968628,0.9836261056900024,2.8980536460876465
128,320000,1.387832672548294,1.7242494821548462,0.9830433468341828,2.5158430099487306
129,322500,1.3879857127428057,1.678007197380066,0.982678749537468,2.6172760486602784
130,325000,1.396471335554123,1.7768860816955567,0.9808318614959716,2.57530357837677
131,327500,1.384612139582634,1.7553035974502564,0.981191221356392,2.642095184326172
132,330000,1.382334481525421,1.8476452589035035,0.9746268449544908,3.0277443885803224
133,332500,1.3875976253032685,1.7506118297576905,0.9764916749477388,2.7512260913848876
134,335000,1.389975300002098,1.9561466455459595,0.9797824610233308,2.8884697437286375
135,337500,1.3787735669136048,1.9070151329040528,0.9739735979557036,2.8461337089538574
136,340000,1.378447876238823,1.9222161531448363,0.9767229768037796,2.801177453994751
137,342500,1.3785360377550124,1.5212562799453735,0.97364945230484,2.5786277294158935
138,345000,1.3829438168764114,2.0613409996032717,0.971665232348442,2.540232276916504
139,347500,1.3821374870538712,1.7490434169769289,0.9706233433485032,2.493109607696533
140,350000,1.3781310448884965,1.867495608329773,0.9670819763660432,2.906528186798096
141,352500,1.379140572619438,2.1782717227935793,0.9682987065553664,2.7242012500762938
142,355000,1.3838706718206406,1.7927428007125854,0.9659343919992448,2.060859751701355
143,357500,1.3848178833246232,1.7676617860794068,0.9671668908834458,2.135761260986328
144,360000,1.385205773496628,1.8543968200683592,0.963487530183792,3.078238821029663
145,362500,1.382757307314873,1.7022544384002685,0.966605590248108,2.989095282554626
146,365000,1.380497607016563,1.7024556398391724,0.9659607712745668,3.1313902854919435
147,367500,1.3799885675668715,1.923830795288086,0.962175389289856,2.7185689926147463
148,370000,1.3793374150276183,1.8716299295425416,0.9627023616790772,3.2686569690704346
149,372500,1.383234098482132,1.8885059118270875,0.9603010926485062,2.3715795516967773
150,375000,1.3773911370038987,1.916434717178345,0.9617391313314438,2.4451337814331056
151,377500,1.3803933108091355,1.847014570236206,0.9641205807685852,2.742434144020081
152,380000,1.3770395050525666,1.848886752128601,0.9589339901924132,2.593876314163208
153,382500,1.3766117597341538,1.8889737844467165,0.9561209195137024,2.9062787532806396
154,385000,1.3779797417402266,1.7159727334976196,0.9552189591646194,2.996193838119507
155,387500,1.3786905248880386,1.8533921003341676,0.9508076675891876,3.0627222537994383
156,390000,1.376918476462364,1.9335538864135744,0.954628279876709,2.8794278144836425
157,392500,1.367694691824913,1.885653281211853,0.9523201204061508,2.5042200088500977
158,395000,1.3782956165075302,1.9444130659103391,0.9532354960203172,3.123778963088989
159,397500,1.3759927294492722,1.942582082748413,0.9538339953422548,2.915667009353638
160,400000,1.3721478853225708,1.7140058755874634,0.952795493364334,2.7690555572509767
161,402500,1.370248927164078,1.908724045753479,0.9521417158603668,2.746204471588135
162,405000,1.3726551499843598,1.5973086595535275,0.9516591779470444,2.7097758293151855
163,407500,1.3725227573871612,1.9792532444000244,0.9473546733617784,2.8347878456115723
164,410000,1.373086396026611,1.886114239692688,0.9519276329994202,2.416148853302002
165,412500,1.3777921131134032,1.6605885028839111,0.9466921448946,3.558292293548584
166,415000,1.374972168636322,2.1670751571655273,0.9451778067111968,2.7979504108428954
167,417500,1.3767260261297225,1.858449387550354,0.9458671509504318,2.8541213035583497
168,420000,1.3699341479063034,1.8507722854614257,0.944808349108696,2.279491996765137
169,422500,1.3735971940755844,1.9145706415176391,0.9467043277025224,3.462312126159668
170,425000,1.364817320537567,1.6208961009979248,0.9450998961448668,2.4268418312072755
171,427500,1.3660952939271926,1.7115847587585449,0.941226531648636,2.6871413707733156
172,430000,1.366264484024048,1.9614049196243288,0.942729024887085,2.8585538387298586
173,432500,1.3687536006450651,2.156280183792114,0.9359606609106064,3.3328996181488035
174,435000,1.3692525057315827,1.890455722808838,0.9375234524011612,3.07155065536499
175,437500,1.3677430742502212,1.9536733865737912,0.9404677059173584,3.025989532470703
176,440000,1.36818726041317,2.0488232374191284,0.9348478041887284,2.9849344730377196
177,442500,1.369852857518196,1.9168055057525637,0.93754367146492,2.459989333152771
178,445000,1.369113073372841,1.8518311977386477,0.9403555739879608,3.0079527378082274
179,447500,1.3706161685943603,1.7868852376937867,0.9362828441858292,2.955372142791748
180,450000,1.3664025765419006,1.746619749069214,0.9352432170391084,2.6252181053161623
181,452500,1.3646662214279175,2.02252938747406,0.9344475920915604,3.13842887878418
182,455000,1.3684668152332309,1.969172716140747,0.9347408282041548,2.664624261856079
183,457500,1.3657836974620818,1.720347285270691,0.9347915815830232,3.1189982414245607
184,460000,1.3609402200698852,1.7974602460861206,0.9309631268262863,2.5142581462860107
185,462500,1.364438571548462,1.801019501686096,0.9326475185394288,3.0357641220092773
186,465000,1.364073920845985,2.029654383659363,0.9317943804264068,3.045585823059082
187,467500,1.366525322651863,2.063814473152161,0.9323081605911256,2.5450727939605713
188,470000,1.3604436500787735,1.8828754663467409,0.9304943893671036,2.6544392824172975
189,472500,1.3635109716415406,2.1206431865692137,0.9314399755954742,2.8940866470336912
190,475000,1.3646212797403336,1.8887560367584229,0.9292369562625884,3.017166805267334
191,477500,1.3640860222101212,1.8460442066192624,0.9263218265771864,2.6624590873718263
192,480000,1.3566742522478104,1.8028160572052,0.9289510763645172,2.852883744239807
193,482500,1.3655513239145278,2.1560355186462403,0.9296093230962752,2.9428287506103517
194,485000,1.364893561077118,1.8084049940109252,0.9287747892856598,2.6207025051116943
195,487500,1.3645993113040924,1.565675783157349,0.9259168676376344,2.3891240119934083
196,490000,1.3658222415924073,1.8109674453735352,0.9252040595769884,2.5933820962905885
197,492500,1.3579546014547348,2.057226228713989,0.924933607172966,2.773189830780029
198,495000,1.3605653470754624,1.742906928062439,0.9253486870765686,3.2394690036773683
199,497500,1.357109512114525,1.9016312122344972,0.9228296882152556,3.2171704292297365
