,step,dropout_train,dropout_test,no_dropout_train,no_dropout_test
0,0,4.3186540603637695,4.343070697784424,4.556100368499756,4.425577640533447
1,2500,2.371932633495331,2.2069015741348266,2.2537445929050444,1.905422306060791
2,5000,2.0504901504039763,1.9577677249908447,1.8243831421852112,1.857180690765381
3,7500,1.9201296015262603,1.9617759466171265,1.6730669337034223,1.6691416025161745
4,10000,1.8258782740592956,1.8162854671478272,1.558499246644974,1.706986665725708
5,12500,1.7633999636173248,1.6441858053207397,1.4719932007551193,1.6719446182250977
6,15000,1.7222177541732788,1.7381473302841186,1.3948363820075989,1.5567037343978882
7,17500,1.6811205381393433,1.6522069454193116,1.3426440365552903,1.5024839162826538
8,20000,1.6487971485376358,1.5272465467453002,1.281001045370102,1.351079797744751
9,22500,1.6226084908008576,1.8533695936203003,1.235832183766365,1.3236744403839111
10,25000,1.596157069826126,1.7421147346496582,1.2013206544160844,1.2921787738800048
11,27500,1.5775299673080443,1.563514494895935,1.1680676643013954,1.2382954478263857
12,30000,1.556330835533142,1.507666540145874,1.135076371717453,1.267654573917389
13,32500,1.5356643726348878,1.4773225784301758,1.1066388181447984,1.2983827590942385
14,35000,1.514721815776825,1.5269444942474366,1.0791299062252044,1.2092620611190796
15,37500,1.5005992480278014,1.479807162284851,1.060512268972397,1.236965274810791
16,40000,1.4865468788385392,1.5280917167663577,1.046763485300541,1.0609215378761292
17,42500,1.4745673006296158,1.4766454219818117,1.0205355628728867,1.109962511062622
18,45000,1.4633774145126344,1.4347566604614257,0.9970765523552896,1.2860430479049685
19,47500,1.4491497982501984,1.4679804563522338,0.9851716389417648,1.204375183582306
20,50000,1.4371264659404754,1.2971875190734865,0.968350675702095,1.1432240843772887
21,52500,1.4278415517568588,1.4098873496055604,0.9509780269503594,1.0435133814811706
22,55000,1.4167862796545028,1.4458885431289672,0.9324689260721206,1.0521031856536864
23,57500,1.4066871624469757,1.4456815481185914,0.9187377799272536,1.2961815357208253
24,60000,1.4029146025657653,1.5806527853012085,0.9049399326205254,1.106760025024414
25,62500,1.3988774599790572,1.3360682010650635,0.9049777396321296,1.077226531505585
26,65000,1.3901525073051453,1.4156497478485108,0.8829926160216331,1.142295742034912
27,67500,1.3889062431573869,1.3897851943969726,0.8656125393867493,1.1173693776130675
28,70000,1.3787184209108352,1.3247787952423096,0.8606066551446915,1.01831796169281
29,72500,1.369101837348938,1.499524140357971,0.8434957134723663,0.8739940524101257
30,75000,1.3661861383676528,1.258314323425293,0.8371714660525322,0.8648420572280884
31,77500,1.3716778426170348,1.256929063796997,0.8247403102397919,0.9539727568626404
32,80000,1.3615945551633837,1.3351396560668944,0.8191037542462349,0.9751564264297484
33,82500,1.3629015182495117,1.2589810132980346,0.8054442623376846,0.87165846824646
34,85000,1.3489485503196716,1.3657453536987303,0.795943052148819,0.9878964781761168
35,87500,1.3483877768278123,1.3839802503585816,0.7867736785054207,1.2895140886306762
36,90000,1.3527273918628693,1.3552347898483277,0.7839881480574608,1.2611094117164612
37,92500,1.3374228279590608,1.4916760206222537,0.7744389916658402,1.0845211505889891
38,95000,1.3334895940542222,1.379759955406189,0.7713067129015923,0.8848221898078918
39,97500,1.3296253319263458,1.283056342601776,0.7540089941203594,1.0699780225753783
40,100000,1.3328754854202272,1.3106800317764282,0.7524255411267281,0.8023602485656738
41,102500,1.327208886027336,1.3283819198608398,0.7470906368970871,0.921390187740326
42,105000,1.321617957663536,1.4005156755447388,0.74344498026371,0.8093689203262329
43,107500,1.3209839256286622,1.3051101446151734,0.7342700767874718,1.1106571555137634
44,110000,1.314422335410118,1.3379020929336547,0.7279293178796769,0.9492099046707152
45,112500,1.3208494948863982,1.3086981534957889,0.7218825520515442,0.8705522537231445
46,115000,1.3175793217658998,1.157864761352539,0.7184381825447083,1.1142053961753846
47,117500,1.3146301019668578,1.3273739099502564,0.7152922349691391,0.9609217286109925
48,120000,1.3097120666742326,1.383166992664337,0.6998929001808166,0.9406651377677916
49,122500,1.3137545691251755,1.367537760734558,0.7045144730746746,0.9500743269920348
50,125000,1.3029867473363876,1.3134533882141113,0.6963796949982644,0.8467882752418519
51,127500,1.305597311115265,1.2902583360671998,0.6861031106591224,0.904765832424164
52,130000,1.2993314757585526,1.2658549785614013,0.6842355072617531,0.9621275782585144
53,132500,1.3005711831092834,1.135429584980011,0.6798260071873665,1.0312832355499268
54,135000,1.2996916187763214,1.4380543947219848,0.6716322128415108,0.8529324650764465
55,137500,1.298109204077721,1.258916974067688,0.6705832654953003,0.9178029417991638
56,140000,1.2935486226081847,1.1873589038848875,0.6654820571303368,0.9210914492607116
57,142500,1.295723798108101,1.4934233188629151,0.6597040306448937,0.824420177936554
58,145000,1.2886016763210295,1.208148455619812,0.6595489386260509,0.8987580180168152
59,147500,1.287513872551918,1.243230676651001,0.6512118592500686,0.7461204409599305
60,150000,1.2914859459638597,1.3710753917694092,0.6477970751166344,0.895874309539795
61,152500,1.2796400992870332,1.104856300354004,0.6402371770203114,0.8936363458633423
62,155000,1.2896471814870831,1.2911396265029906,0.6428106957435608,0.8173047780990601
63,157500,1.2864056938648225,1.2461228609085082,0.6336478983223438,0.7271822452545166
64,160000,1.2833463466882706,1.2490960359573364,0.6285773217320442,0.7899716854095459
65,162500,1.2888269928693772,1.2664777755737304,0.6233832310140133,0.7170589923858642
66,165000,1.2696848373413083,1.179384136199951,0.6255009832561016,0.9207087755203248
67,167500,1.284700679707527,1.0346716165542602,0.6196680235385895,0.8423392176628113
68,170000,1.2765187782526015,1.1507962942123413,0.6171631515979766,0.8112487077713013
69,172500,1.2764404656648636,1.270880889892578,0.6119847455441951,0.7421921133995056
70,175000,1.2733665879964828,1.3950913667678833,0.6007655378818512,0.8274646282196045
71,177500,1.2711181466579438,1.2355035901069642,0.6005597378790378,0.818761146068573
72,180000,1.2694743514537812,1.2957425117492676,0.6036654968380928,0.708743292093277
73,182500,1.2729473261594773,1.3144826650619508,0.5959058030843735,0.9525273203849792
74,185000,1.270592372179031,1.3064977884292603,0.5918452379107475,0.7677069306373596
75,187500,1.2694856673955917,1.2422199726104737,0.5855444660484791,0.789792823791504
76,190000,1.275676509690285,1.2306763887405396,0.5884048529148102,0.758485209941864
77,192500,1.2639537828683851,1.3526873588562012,0.5887751827657223,0.6843458533287048
78,195000,1.2690815574407577,1.385299515724182,0.5827342425763608,0.7978961825370788
79,197500,1.2664928964853286,1.16121643781662,0.5723705294311047,0.7040809512138366
80,200000,1.2674223651409149,1.258864688873291,0.5681521288216114,0.8072471737861633
81,202500,1.2646442552089692,1.173865818977356,0.570065899503231,0.7461944460868836
82,205000,1.2651294880867003,1.1795183181762696,0.559724835562706,0.6148793458938598
83,207500,1.2649572977542878,1.1448918104171752,0.5570564711987972,0.8262940049171448
84,210000,1.2599119597673416,1.2134459733963012,0.5585047744810582,0.655467563867569
85,212500,1.2604354887723923,1.2799007415771484,0.5604348606050015,0.6902259707450866
86,215000,1.2654069120168685,1.247036337852478,0.5565974436104297,0.742259407043457
87,217500,1.257159046435356,1.2425742387771606,0.5536173030674457,0.7603052258491516
88,220000,1.2566869123220443,1.3082046031951904,0.5454983181297779,0.7585072159767151
89,222500,1.2507938884973526,1.2342678308486938,0.5448047881305218,0.7601041078567505
90,225000,1.2589182733297348,1.282066774368286,0.5378684383928776,0.6396566748619079
91,227500,1.2618758788108826,1.271067190170288,0.5358019118487835,0.6680519938468933
92,230000,1.2563840233802794,1.2318715572357175,0.5309478510677814,0.7441663861274719
93,232500,1.2582291274785995,1.2787713050842284,0.5343246318519116,0.5920915007591248
94,235000,1.251744128870964,1.2300026297569275,0.530851364260912,0.6436725616455078
95,237500,1.2488006289720537,1.2681103706359864,0.5287944446921349,0.7465859293937683
96,240000,1.254201177215576,1.3537781238555908,0.5245884641528129,0.6391682147979736
97,242500,1.2526729726314545,1.1856493830680848,0.5218165151238442,0.7916895270347595
98,245000,1.24993373131752,1.3688928842544557,0.5207047554969788,0.6788509726524353
99,247500,1.2504660831570624,1.1443424224853516,0.5162791447758674,0.584921133518219
100,250000,1.2502085239887235,1.2218530178070068,0.5116977829575539,0.8632827639579773
101,252500,1.2544355042219162,1.2185572862625125,0.5087263714969158,0.6625240325927735
102,255000,1.248484709763527,1.3248825550079346,0.5073859658539295,0.6746707558631897
103,257500,1.250649185037613,1.2939464330673218,0.5023385191619396,0.7298215746879577
104,260000,1.2422020288705826,1.211549735069275,0.5022757785439491,0.6051019251346588
105,262500,1.2449814301013946,1.228122615814209,0.5027443281590939,0.7532468974590302
