,step,train_loss_list,test_loss_list
103,257500,1.3252858991146088,2.1002429962158202
104,260000,1.3190336047410964,2.0409821271896362
105,262500,1.3219885434150696,1.850018572807312
106,265000,1.316921620941162,2.0028785467147827
107,267500,1.3218284001350402,1.7654592990875244
108,270000,1.32026993227005,1.7923436880111694
109,272500,1.317449348115921,1.9659605979919434
110,275000,1.3144016599416732,1.7218812465667725
111,277500,1.312769074511528,1.8111025810241699
112,280000,1.3082084306001662,1.6984614849090576
113,282500,1.3126958406925202,1.9579405307769775
114,285000,1.3165714213609696,1.8271128177642821
115,287500,1.3150158661603928,1.8583067655563354
116,290000,1.3096963978767395,1.7254571676254273
117,292500,1.3110808539390564,2.1777363777160645
118,295000,1.3044345063447953,1.8787138223648072
119,297500,1.3099906328201294,1.7760256767272948
120,300000,1.3073023845434188,1.758503222465515
121,302500,1.299917770385742,1.9806097507476808
122,305000,1.306559423685074,1.8101134777069092
123,307500,1.3001692489624024,1.8010014057159425
124,310000,1.2998523814201355,1.9367768049240113
125,312500,1.3027074210643768,1.913423228263855
126,315000,1.3043572705984117,1.9649096488952638
127,317500,1.303710658788681,2.034056830406189
128,320000,1.3015767684698105,2.0909658432006837
129,322500,1.2953054234027863,1.6602235078811645
130,325000,1.3006551624298095,1.9803179264068604
131,327500,1.2951910101890565,1.9037185430526733
132,330000,1.292683038854599,1.7699496030807496
133,332500,1.2901620802402496,1.902524971961975
134,335000,1.2951555580615997,2.064361000061035
135,337500,1.2963219522953033,1.6467650175094604
136,340000,1.2952882175683975,1.9952361106872558
137,342500,1.2870622021675109,1.8808360815048217
138,345000,1.2900518160581589,1.8355840206146241
139,347500,1.285606558918953,2.072336483001709
140,350000,1.287476740169525,1.880621647834778
141,352500,1.2815569818258286,2.085631847381592
142,355000,1.2860093024492263,2.0893086910247805
143,357500,1.285946842813492,2.109597086906433
144,360000,1.2849441264152528,2.065047788619995
145,362500,1.2841010719060897,2.085298991203308
146,365000,1.2821194488048553,1.9056589126586914
147,367500,1.2857441993951797,2.0389920711517333
148,370000,1.2818514115095139,2.1754776000976563
149,372500,1.2823769916534424,1.8987701654434204
150,375000,1.2804091551065444,2.1334769487380982
151,377500,1.2784135572195052,1.9994839906692505
152,380000,1.2755120393276214,2.2758954048156737
153,382500,1.2755962407588959,2.3299402236938476
154,385000,1.274245985507965,1.9683719635009767
155,387500,1.2760823227167128,2.232986807823181
156,390000,1.27465960958004,2.134791040420532
157,392500,1.2759522265434264,1.9248621940612793
158,395000,1.2740301033735275,1.9517790794372558
159,397500,1.2718786836624145,1.8719908952713014
160,400000,1.2708535363674165,1.9246390342712403
161,402500,1.270271676158905,1.9123759746551514
162,405000,1.2661463313817978,2.1470412254333495
163,407500,1.2642379015922547,1.8703091859817504
164,410000,1.2721585357904435,2.0905190467834474
165,412500,1.2661949619054795,2.303059697151184
166,415000,1.2667324664592743,1.9762090206146241
167,417500,1.2674070392370225,2.030358171463013
168,420000,1.2658137735366821,2.009147572517395
169,422500,1.264668906068802,1.8458611488342285
170,425000,1.263218063545227,2.07772843837738
171,427500,1.2625215548753739,2.1007433891296388
172,430000,1.268495673418045,2.0231462478637696
173,432500,1.2627235321044923,1.9077001810073853
174,435000,1.2631229841947555,2.1798213958740233
175,437500,1.2642786427497863,2.2053593397140503
176,440000,1.2602515402317047,1.946198582649231
177,442500,1.2613401782512665,1.8648666620254517
178,445000,1.2592803433179856,2.000988817214966
179,447500,1.2604699243068695,1.98964421749115
180,450000,1.2612302026033402,2.0697391748428347
181,452500,1.2581700299024583,2.0074127674102784
182,455000,1.2594597306013107,2.287306547164917
183,457500,1.2556300524950028,1.976969265937805
184,460000,1.2557031840324402,2.1427510499954225
185,462500,1.2510798584699632,2.045426917076111
186,465000,1.2540987390995026,1.9163416624069214
187,467500,1.2499745066404342,1.7760363578796388
188,470000,1.2566072159528732,2.0313026905059814
189,472500,1.2547183562517166,2.0738606452941895
190,475000,1.2520403633117676,2.0463784456253054
191,477500,1.2493852268218995,2.3561165571212768
192,480000,1.250723206949234,2.3949342727661134
193,482500,1.2515780466079711,2.103313660621643
194,485000,1.249812100315094,1.9447073698043824
195,487500,1.24846682806015,1.9349375724792481
196,490000,1.2486043417930603,2.0396663904190064
197,492500,1.2562318966627122,2.079438328742981
198,495000,1.2512180542469025,2.3901111841201783
199,497500,1.2454763118505479,2.1287420749664308
